# 2017-06-04T22:34 /home/narazaki/.local/bin/mios-llvm-2017-06-04-2 ; Mios-1.5.0 -- https://github.com/shnarazk/mios
# p='', t=1260 on smithi @ 2017-06-04T22:34:38+09:00
solver, num, target, time
"mios-llvm-2017-06-04-2@06-04", 90, "SR15m131/manthey_single-ordered-initialized-w46-b7.cnf",  799.16
"mios-llvm-2017-06-04-2@06-04", 91, "SR15m131/manthey_single-ordered-initialized-w48-b6.cnf",  514.67
"mios-llvm-2017-06-04-2@06-04", 92, "SR15m131/manthey_single-ordered-initialized-w48-b8.cnf",  293.46
"mios-llvm-2017-06-04-2@06-04", 93, "SR15m131/manthey_single-ordered-initialized-w50-b6.cnf",  846.46
"mios-llvm-2017-06-04-2@06-04", 94, "SR15m131/manthey_single-ordered-initialized-w54-b9.cnf",  557.93
"mios-llvm-2017-06-04-2@06-04", 95, "SR15m131/minxorminand064.cnf",  554.12
"mios-llvm-2017-06-04-2@06-04", 96, "SR15m131/mrpp_4x4-10_20.cnf",  5.25
"mios-llvm-2017-06-04-2@06-04", 97, "SR15m131/mrpp_4x4-10_9.cnf",  4.83
"mios-llvm-2017-06-04-2@06-04", 98, "SR15m131/mrpp_4x4-12_12.cnf",  362.10
"mios-llvm-2017-06-04-2@06-04", 99, "SR15m131/mrpp_4x4-4_24.cnf",  0.43
"mios-llvm-2017-06-04-2@06-04", 100, "SR15m131/mrpp_4x4-4_4.cnf",  0.02
"mios-llvm-2017-06-04-2@06-04", 101, "SR15m131/mrpp_4x4-4_5.cnf",  0.03
"mios-llvm-2017-06-04-2@06-04", 102, "SR15m131/mrpp_4x4-6_16.cnf",  0.32
"mios-llvm-2017-06-04-2@06-04", 103, "SR15m131/mrpp_4x4-6_20.cnf",  0.48
"mios-llvm-2017-06-04-2@06-04", 104, "SR15m131/mrpp_4x4-6_5.cnf",  0.05
"mios-llvm-2017-06-04-2@06-04", 105, "SR15m131/mrpp_4x4-8_8.cnf",  0.31
"mios-llvm-2017-06-04-2@06-04", 106, "SR15m131/mrpp_6x6-10_10.cnf",  1.38
"mios-llvm-2017-06-04-2@06-04", 107, "SR15m131/mrpp_6x6-10_8.cnf",  0.43
"mios-llvm-2017-06-04-2@06-04", 108, "SR15m131/mrpp_6x6-12_16.cnf",  7.62
"mios-llvm-2017-06-04-2@06-04", 109, "SR15m131/mrpp_6x6-12_8.cnf",  0.08
"mios-llvm-2017-06-04-2@06-04", 110, "SR15m131/mrpp_6x6-14_24.cnf",  1090.54
"mios-llvm-2017-06-04-2@06-04", 111, "SR15m131/mrpp_6x6-16_12.cnf",  60.99
"mios-llvm-2017-06-04-2@06-04", 112, "SR15m131/mrpp_6x6-16_9.cnf",  4.57
"mios-llvm-2017-06-04-2@06-04", 113, "SR15m131/mrpp_6x6-18_12.cnf",  50.48
"mios-llvm-2017-06-04-2@06-04", 114, "SR15m131/mrpp_6x6-18_9.cnf",  46.71
"mios-llvm-2017-06-04-2@06-04", 115, "SR15m131/mrpp_6x6-20_10.cnf",  1258.42
"mios-llvm-2017-06-04-2@06-04", 116, "SR15m131/mrpp_8x8-12_9.cnf",  0.11
"mios-llvm-2017-06-04-2@06-04", 117, "SR15m131/mrpp_8x8-16_12.cnf",  51.38
"mios-llvm-2017-06-04-2@06-04", 118, "SR15m131/mrpp_8x8-18_12.cnf",  11.13
"mios-llvm-2017-06-04-2@06-04", 119, "SR15m131/mrpp_8x8-18_13.cnf",  229.84
"mios-llvm-2017-06-04-2@06-04", 120, "SR15m131/mrpp_8x8-22_10.cnf",  1.33
"mios-llvm-2017-06-04-2@06-04", 121, "SR15m131/mrpp_8x8-22_11.cnf",  286.18
"mios-llvm-2017-06-04-2@06-04", 122, "SR15m131/mrpp_8x8-24_11.cnf",  569.86
"mios-llvm-2017-06-04-2@06-04", 123, "SR15m131/mrpp_8x8-24_14.cnf",  623.08
"mios-llvm-2017-06-04-2@06-04", 124, "SR15m131/mrpp_8x8-24_16.cnf",  1257.55
"mios-llvm-2017-06-04-2@06-04", 125, "SR15m131/mrpp_8x8-8_9.cnf",  0.35
"mios-llvm-2017-06-04-2@06-04", 126, "SR15m131/openstacks-p30_3.085-SAT.cnf",  303.85
"mios-llvm-2017-06-04-2@06-04", 127, "SR15m131/partial-5-15-s.cnf",  1258.59
"mios-llvm-2017-06-04-2@06-04", 128, "SR15m131/q_query_3_L150_coli.sat.cnf",  1124.03
"mios-llvm-2017-06-04-2@06-04", 129, "SR15m131/q_query_3_L200_coli.sat.cnf",  1259.14
"mios-llvm-2017-06-04-2@06-04", 130, "SR15m131/q_query_3_L80_coli.sat.cnf",  530.17
"mios-llvm-2017-06-04-2@06-04", 131, "SR15m131/vmpc_29.cnf",  505.01
